make,model_year,horsepower,mpg
Mazda,2010 Mazda Mazda5,153,50
Mazda,2010 Mazda Mazda5,153,48
Mazda,2010 Mazda Mazda5,153,48
Mazda,2010 Mazda Mazda5,153,48
Honda,2011 Honda Pilot,250,40
Honda,2011 Honda Pilot,250,38
Honda,2011 Honda Pilot,250,40
Honda,2011 Honda Pilot,250,38
Honda,2011 Honda Pilot,250,40
Honda,2011 Honda Pilot,250,38
Honda,2011 Honda Pilot,250,40
Honda,2011 Honda Pilot,250,38
Mazda,2012 Mazda Mazda6,170,51
Mazda,2012 Mazda Mazda6,170,53
Mazda,2012 Mazda Mazda6,170,53
Mazda,2012 Mazda Mazda6,170,53
Mazda,2012 Mazda Mazda6,170,53
Mazda,2012 Mazda Mazda6,272,45
Mazda,2012 Mazda Mazda6,272,45
Cadillac,2011 Cadillac CTS Sport Wagon,270,45
Cadillac,2011 Cadillac CTS Sport Wagon,270,44
Cadillac,2011 Cadillac CTS Sport Wagon,270,45
Cadillac,2011 Cadillac CTS Sport Wagon,270,44
Cadillac,2011 Cadillac CTS Sport Wagon,270,45
Cadillac,2011 Cadillac CTS Sport Wagon,270,44
Cadillac,2011 Cadillac CTS Sport Wagon,304,44
Cadillac,2011 Cadillac CTS Sport Wagon,304,44
Cadillac,2011 Cadillac CTS Sport Wagon,304,44
Cadillac,2011 Cadillac CTS Sport Wagon,304,44
Lincoln,2011 Lincoln Navigator,310,22
Lincoln,2011 Lincoln Navigator,310,31
Lincoln,2011 Lincoln Navigator,310,25
Lincoln,2011 Lincoln Navigator,310,34
Lincoln,2010 Lincoln Navigator,310,22
Lincoln,2010 Lincoln Navigator,310,34
Lincoln,2011 Lincoln Town Car,239,29
Lincoln,2011 Lincoln Town Car,239,29
Lincoln,2010 Lincoln Town Car,239,40
Lincoln,2010 Lincoln Town Car,239,29
Mercedes,2011 Mercedes-Benz C-Class,228,44
BMW,2010 BMW 5 Series Gran Turismo,300,47
BMW,2010 BMW 5 Series Gran Turismo,400,37
BMW,2010 BMW 5 Series Gran Turismo,400,37
Infiniti,2010 Infiniti FX,303,37
Infiniti,2010 Infiniti FX,303,37
Infiniti,2010 Infiniti FX,390,34
Mercedes,2011 Mercedes-Benz C-Class,228,44
Mercedes,2011 Mercedes-Benz C-Class,228,43
Cadillac,2010 Cadillac CTS Sport Wagon,270,45
Cadillac,2010 Cadillac CTS Sport Wagon,270,44
Cadillac,2010 Cadillac CTS Sport Wagon,270,45
Cadillac,2010 Cadillac CTS Sport Wagon,270,44
Cadillac,2010 Cadillac CTS Sport Wagon,270,45
Cadillac,2010 Cadillac CTS Sport Wagon,270,44
Cadillac,2010 Cadillac CTS Sport Wagon,304,44
Cadillac,2010 Cadillac CTS Sport Wagon,304,44
Cadillac,2010 Cadillac CTS Sport Wagon,304,44
Cadillac,2010 Cadillac CTS Sport Wagon,304,44
Infiniti,2011 Infiniti FX,303,39
Infiniti,2011 Infiniti FX,303,37
Infiniti,2011 Infiniti FX,390,34
Mercedes,2010 Mercedes-Benz C-Class,228,44
Infiniti,2012 Infiniti M Hybrid,302,59
Cadillac,2011 Cadillac STS,302,45
Cadillac,2011 Cadillac STS,302,45
Cadillac,2011 Cadillac STS,302,45
Cadillac,2011 Cadillac STS,302,45
Cadillac,2011 Cadillac STS,302,45
Infiniti,2009 Infiniti M,303,42
Dodge,2011 Dodge Caliber,158,56
Dodge,2011 Dodge Caliber,158,56
Dodge,2011 Dodge Caliber,172,52
Mercedes,2011 Mercedes-Benz C-Class,228,44
Dodge,2010 Dodge Caliber,158,54
Dodge,2010 Dodge Caliber,158,54
Dodge,2010 Dodge Caliber,172,52
Dodge,2010 Dodge Caliber,172,52
Dodge,2010 Dodge Caliber,158,54
Dodge,2010 Dodge Caliber,158,54
BMW,2011 BMW 5 Series Gran Turismo,400,37
BMW,2011 BMW 5 Series Gran Turismo,400,37
BMW,2011 BMW 5 Series Gran Turismo,300,46
BMW,2011 BMW 5 Series Gran Turismo,300,50
Dodge,2011 Dodge Challenger,305,45
Dodge,2011 Dodge Challenger,379,39
Dodge,2011 Dodge Challenger,470,37
BMW,2010 BMW 6 Series Convertible,360,35
Infiniti,2010 Infiniti M,303,42
Infiniti,2010 Infiniti M,303,38
Infiniti,2010 Infiniti M,325,37
Infiniti,2010 Infiniti M,325,34
Dodge,2010 Dodge Challenger,250,42
Dodge,2010 Dodge Challenger,425,32
Dodge,2010 Dodge Challenger,372,41
Infiniti,2011 Infiniti M,330,44
Infiniti,2011 Infiniti M,330,41
Infiniti,2011 Infiniti M,420,41
Infiniti,2011 Infiniti M,420,39
Toyota,2011 Toyota Venza,182,48
Toyota,2011 Toyota Venza,182,45
Toyota,2011 Toyota Venza,268,45
Toyota,2011 Toyota Venza,268,43
Infiniti,2012 Infiniti M,330,44
Infiniti,2012 Infiniti M,330,41
Infiniti,2012 Infiniti M,420,40
Infiniti,2012 Infiniti M,420,39
Cadillac,2010 Cadillac STS,302,45
Cadillac,2010 Cadillac STS,302,45
Cadillac,2010 Cadillac STS,302,45
Cadillac,2010 Cadillac STS,302,45
Cadillac,2010 Cadillac STS,302,45
Cadillac,2010 Cadillac STS,320,39
Cadillac,2010 Cadillac STS,320,39
Cadillac,2010 Cadillac STS,320,37
Ford,2011 Ford Expedition,310,25
Ford,2011 Ford Expedition,310,31
Ford,2011 Ford Expedition,310,25
Ford,2011 Ford Expedition,310,22
Ford,2011 Ford Expedition,310,25
Ford,2011 Ford Expedition,310,31
Ford,2011 Ford Expedition,310,25
Ford,2011 Ford Expedition,310,22
Ford,2011 Ford Expedition,310,34
Ford,2011 Ford Expedition,310,22
Ford,2011 Ford Expedition,310,25
Ford,2011 Ford Expedition,310,31
Ford,2011 Ford Expedition,310,34
Ford,2011 Ford Expedition,310,22
Ford,2011 Ford Expedition,310,25
Ford,2011 Ford Expedition,310,34
Dodge,2011 Dodge Charger,292,45
Dodge,2011 Dodge Charger,370,41
Dodge,2011 Dodge Charger,292,45
Mazda,2011 Mazda Mazda6,170,51
Mazda,2011 Mazda Mazda6,170,53
Mazda,2011 Mazda Mazda6,170,53
Mazda,2011 Mazda Mazda6,170,53
Mazda,2011 Mazda Mazda6,170,53
Mazda,2011 Mazda Mazda6,272,45
Mazda,2011 Mazda Mazda6,272,45
GMC,2011 GMC Acadia,288,41
GMC,2011 GMC Acadia,288,39
GMC,2011 GMC Acadia,288,41
GMC,2011 GMC Acadia,288,39
GMC,2011 GMC Acadia,288,41
GMC,2011 GMC Acadia,288,39
GMC,2011 GMC Acadia,288,41
GMC,2011 GMC Acadia,288,39
GMC,2011 GMC Acadia,288,41
GMC,2011 GMC Acadia,288,39
Mazda,2010 Mazda Mazda6,170,49
Mazda,2010 Mazda Mazda6,170,49
Mazda,2010 Mazda Mazda6,170,50
Mazda,2010 Mazda Mazda6,170,49
Mazda,2010 Mazda Mazda6,170,51
Mazda,2010 Mazda Mazda6,170,51
Mazda,2010 Mazda Mazda6,170,51
Mazda,2010 Mazda Mazda6,272,42
Mazda,2010 Mazda Mazda6,272,42
Dodge,2010 Dodge Charger,250,42
Dodge,2010 Dodge Charger,250,40
Dodge,2010 Dodge Charger,250,40
Dodge,2010 Dodge Charger,425,32
Dodge,2010 Dodge Charger,368,39
Dodge,2010 Dodge Charger,368,41
Dodge,2010 Dodge Charger,368,39
Dodge,2010 Dodge Charger,250,40
Dodge,2010 Dodge Charger,250,42
Dodge,2011 Dodge Durango,290,39
Dodge,2011 Dodge Durango,290,38
Dodge,2011 Dodge Durango,290,38
Dodge,2011 Dodge Durango,290,39
Dodge,2011 Dodge Durango,290,39
Ford,2010 Ford Expedition,310,34
Ford,2010 Ford Expedition,310,22
Ford,2010 Ford Expedition,310,22
Ford,2010 Ford Expedition,310,22
Ford,2010 Ford Expedition,310,34
Ford,2010 Ford Expedition,310,22
Ford,2010 Ford Expedition,310,34
Ford,2010 Ford Expedition,310,22
Ford,2010 Ford Expedition,310,22
Ford,2010 Ford Expedition,310,22
Ford,2010 Ford Expedition,310,22
Ford,2010 Ford Expedition,310,29
Ford,2010 Ford Expedition,310,22
Ford,2010 Ford Expedition,310,29
Ford,2010 Ford Expedition,310,22
Ford,2010 Ford Expedition,310,29
Ford,2010 Ford Expedition,310,34
Ford,2010 Ford Expedition,310,29
Ford,2010 Ford Expedition,310,22
Ford,2010 Ford Expedition,310,29
Mazda,2011 Mazda MX-5 Miata,167,50
Mazda,2011 Mazda MX-5 Miata,158,49
Mazda,2011 Mazda MX-5 Miata,167,49
Mazda,2011 Mazda MX-5 Miata,158,49
Mazda,2011 Mazda MX-5 Miata,167,49
Mazda,2011 Mazda MX-5 Miata,167,49
Mazda,2011 Mazda MX-5 Miata,167,49
Mazda,2011 Mazda MX-5 Miata,158,49
Mazda,2011 Mazda MX-5 Miata,167,49
Mazda,2011 Mazda MX-5 Miata,158,49
Mazda,2011 Mazda MX-5 Miata,167,49
Mazda,2011 Mazda MX-5 Miata,158,49
Mazda,2010 Mazda MX-5 Miata,167,50
Mazda,2010 Mazda MX-5 Miata,167,49
Mazda,2010 Mazda MX-5 Miata,167,49
Mazda,2010 Mazda MX-5 Miata,167,49
Mazda,2010 Mazda MX-5 Miata,167,49
Mazda,2010 Mazda MX-5 Miata,167,49
Mazda,2010 Mazda MX-5 Miata,167,49
Mazda,2010 Mazda MX-5 Miata,167,49
Mazda,2010 Mazda MX-5 Miata,167,49
Mazda,2010 Mazda MX-5 Miata,167,49
Mazda,2011 Mazda RX-8,232,38
Mazda,2011 Mazda RX-8,212,39
Mazda,2011 Mazda RX-8,232,38
Mazda,2011 Mazda RX-8,212,39
Mazda,2011 Mazda RX-8,232,38
Infiniti,2011 Infiniti G25,218,49
Infiniti,2011 Infiniti G25,218,49
Infiniti,2011 Infiniti G25,218,46
Mazda,2010 Mazda RX-8,232,38
Mazda,2010 Mazda RX-8,212,39
Mazda,2010 Mazda RX-8,232,38
Mazda,2010 Mazda RX-8,212,39
Mazda,2010 Mazda RX-8,232,38
Toyota,2010 Toyota Venza,182,50
Toyota,2010 Toyota Venza,182,48
Toyota,2010 Toyota Venza,268,45
Toyota,2010 Toyota Venza,268,43
Toyota,2011 Toyota Yaris 5-Door Liftback,106,65
Toyota,2011 Toyota Yaris 5-Door Liftback,106,64
Chevrolet,2012 Chevrolet Equinox,182,37
Chevrolet,2012 Chevrolet Equinox,182,49
Chevrolet,2012 Chevrolet Equinox,182,37
Chevrolet,2012 Chevrolet Equinox,182,49
Chevrolet,2012 Chevrolet Equinox,264,41
Chevrolet,2012 Chevrolet Equinox,182,54
Chevrolet,2012 Chevrolet Equinox,182,49
Chevrolet,2012 Chevrolet Equinox,264,30
Chevrolet,2012 Chevrolet Equinox,264,29
Chevrolet,2012 Chevrolet Equinox,182,37
Chevrolet,2012 Chevrolet Equinox,182,49
Chevrolet,2012 Chevrolet Equinox,264,41
Chevrolet,2012 Chevrolet Equinox,264,29
Chevrolet,2012 Chevrolet Equinox,264,39
Toyota,2010 Toyota Yaris 5-Door Liftback,106,65
Toyota,2010 Toyota Yaris 5-Door Liftback,106,64
Nissan,2012 Nissan Altima Coupe,170,54
Toyota,2011 Toyota Yaris 3-Door Liftback,106,65
Toyota,2011 Toyota Yaris 3-Door Liftback,106,64
Nissan,2011 Nissan Armada,317,32
Chevrolet,2011 Chevrolet Equinox,182,54
Chevrolet,2011 Chevrolet Equinox,182,49
Chevrolet,2011 Chevrolet Equinox,182,54
Chevrolet,2011 Chevrolet Equinox,182,49
Chevrolet,2011 Chevrolet Equinox,264,41
Chevrolet,2011 Chevrolet Equinox,264,38
Chevrolet,2011 Chevrolet Equinox,264,30
Chevrolet,2011 Chevrolet Equinox,264,29
Chevrolet,2011 Chevrolet Equinox,182,54
Chevrolet,2011 Chevrolet Equinox,182,49
Chevrolet,2011 Chevrolet Equinox,264,41
Chevrolet,2011 Chevrolet Equinox,264,38
Chevrolet,2011 Chevrolet Equinox,264,30
Chevrolet,2011 Chevrolet Equinox,264,29
Chevrolet,2011 Chevrolet Equinox,182,54
Chevrolet,2011 Chevrolet Equinox,182,49
Chevrolet,2011 Chevrolet Equinox,264,41
Chevrolet,2011 Chevrolet Equinox,264,38
Chevrolet,2011 Chevrolet Equinox,264,41
Chevrolet,2011 Chevrolet Equinox,264,29
Toyota,2010 Toyota Yaris 3-Door Liftback,106,65
Toyota,2010 Toyota Yaris 3-Door Liftback,106,64
Toyota,2011 Toyota Yaris Sedan,106,65
Toyota,2011 Toyota Yaris Sedan,106,64
Ford,2012 Ford Transit Connect Van,136,48
Ford,2012 Ford Transit Connect Van,136,48
Ford,2012 Ford Transit Connect Wagon,136,49
Ford,2012 Ford Transit Connect Wagon,136,49
Ford,2011 Transit Connect Van,136,47
Ford,2011 Transit Connect Van,136,47
Ford,2011 Transit Connect Wagon,136,47
Ford,2011 Transit Connect Wagon,136,47
Ford,2010 Transit Connect Van,136,47
Ford,2010 Transit Connect Van,136,47
Ford,2010 Transit Connect Wagon,136,47
Ford,2010 Transit Connect Wagon,136,47
Nissan,2011 Nissan Armada,317,30
Nissan,2011 Nissan Armada,317,32
Ford,2010 Ford Crown Victoria,224,29
Nissan,2011 Nissan Armada,317,30
Nissan,2011 Nissan Armada,317,22
Nissan,2011 Nissan Armada,317,30
Porsche,2011 Porsche 911 Coupe,385,43
Porsche,2011 Porsche 911 Coupe,345,43
Porsche,2011 Porsche 911 Coupe,385,43
Porsche,2011 Porsche 911 Coupe,345,42
Porsche,2011 Porsche 911 Coupe,345,43
Porsche,2011 Porsche 911 Coupe,500,40
Porsche,2011 Porsche 911 Coupe,385,42
Porsche,2011 Porsche 911 Coupe,408,43
Infiniti,2009 Infiniti G37 Convertible,325,42
Infiniti,2009 Infiniti G37 Convertible,325,40
Nissan,2010 Nissan Armada,317,22
Nissan,2010 Nissan Armada,317,22
Nissan,2010 Nissan Armada,317,30
Nissan,2010 Nissan Armada,317,30
Mazda,2011 Mazda Tribute,171,51
Mazda,2011 Mazda Tribute,171,49
Mazda,2011 Mazda Tribute,171,46
Mazda,2011 Mazda Tribute,171,49
Mazda,2011 Mazda Tribute,171,46
Mazda,2011 Mazda Tribute,171,49
Mazda,2011 Mazda Tribute,171,46
Mazda,2011 Mazda Tribute,240,33
Mazda,2011 Mazda Tribute,240,30
Nissan,2010 Nissan Armada,317,22
Nissan,2010 Nissan Armada,317,22
Mazda,2010 Mazda Tribute,171,50
Mazda,2010 Mazda Tribute,171,49
Mazda,2010 Mazda Tribute,171,46
Mazda,2010 Mazda Tribute,171,49
Mazda,2010 Mazda Tribute,171,46
Mazda,2010 Mazda Tribute,171,49
Mazda,2010 Mazda Tribute,171,46
Mazda,2010 Mazda Tribute,240,44
Mazda,2010 Mazda Tribute,240,41
Toyota,2010 Toyota Yaris Sedan,106,65
Toyota,2010 Toyota Yaris Sedan,106,64
Toyota,2012 Toyota Yaris 3-Door Liftback,106,68
Toyota,2012 Toyota Yaris 3-Door Liftback,106,65
Toyota,2012 Toyota Yaris 3-Door Liftback,106,65
Porsche,2011 Porsche 911 Cabriolet,500,40
Porsche,2011 Porsche 911 Cabriolet,345,43
Porsche,2011 Porsche 911 Cabriolet,385,44
Porsche,2011 Porsche 911 Cabriolet,385,42
Porsche,2011 Porsche 911 Cabriolet,345,44
Porsche,2011 Porsche 911 Cabriolet,408,42
Dodge,2011 Dodge Durango,360,34
Dodge,2011 Dodge Durango,290,38
Dodge,2011 Dodge Durango,290,38
Dodge,2011 Dodge Durango,290,39
Dodge,2011 Dodge Durango,360,33
Dodge,2011 Dodge Grand Caravan,283,42
Dodge,2011 Dodge Grand Caravan,283,42
Dodge,2011 Dodge Grand Caravan,283,42
Dodge,2011 Dodge Grand Caravan,283,42
Dodge,2011 Dodge Grand Caravan,283,42
Jeep,2010 Jeep Commander,210,35
Jeep,2010 Jeep Commander,357,34
Jeep,2010 Jeep Commander,210,33
Jeep,2010 Jeep Commander,357,32
Jeep,2010 Jeep Commander,357,34
Jeep,2010 Jeep Commander,357,32
Jeep,2011 Jeep Compass,158,52
Jeep,2011 Jeep Compass,172,50
GMC,2010 GMC Acadia,288,41
GMC,2010 GMC Acadia,288,39
GMC,2010 GMC Acadia,288,41
GMC,2010 GMC Acadia,288,39
GMC,2010 GMC Acadia,288,41
GMC,2010 GMC Acadia,288,39
GMC,2010 GMC Acadia,288,41
GMC,2010 GMC Acadia,288,39
GMC,2011 GMC Canyon,185,43
GMC,2011 GMC Canyon,185,43
GMC,2011 GMC Canyon,185,42
GMC,2011 GMC Canyon,242,40
GMC,2010 GMC Terrain,182,54
GMC,2011 GMC Canyon,242,40
GMC,2010 GMC Terrain,182,49
GMC,2011 GMC Canyon,185,43
GMC,2011 GMC Canyon,185,43
GMC,2011 GMC Canyon,185,42
GMC,2011 GMC Canyon,185,40
GMC,2011 GMC Canyon,242,40
GMC,2010 GMC Terrain,182,54
GMC,2011 GMC Canyon,242,40
GMC,2010 GMC Terrain,182,49
GMC,2011 GMC Canyon,185,43
GMC,2011 GMC Canyon,185,43
GMC,2011 GMC Canyon,185,43
GMC,2011 GMC Canyon,185,40
GMC,2011 GMC Canyon,242,40
GMC,2010 GMC Terrain,182,54
GMC,2011 GMC Canyon,242,40
GMC,2010 GMC Terrain,182,49
GMC,2011 GMC Canyon,185,43
GMC,2011 GMC Canyon,185,43
GMC,2011 GMC Canyon,185,42
GMC,2011 GMC Canyon,185,40
GMC,2011 GMC Canyon,242,40
GMC,2011 GMC Canyon,300,34
GMC,2011 GMC Canyon,242,40
GMC,2011 GMC Canyon,185,43
GMC,2011 GMC Canyon,185,43
GMC,2011 GMC Canyon,300,34
GMC,2011 GMC Canyon,242,37
GMC,2011 GMC Canyon,300,33
GMC,2011 GMC Canyon,242,40
GMC,2010 GMC Terrain,182,49
GMC,2010 GMC Canyon,185,43
GMC,2010 GMC Terrain,182,54
GMC,2011 GMC Canyon,242,40
GMC,2011 GMC Canyon,242,40
GMC,2011 GMC Canyon,300,34
GMC,2011 GMC Canyon,300,33
GMC,2011 GMC Canyon,242,40
GMC,2011 GMC Canyon,242,37
GMC,2011 GMC Canyon,300,34
GMC,2011 GMC Canyon,300,33
GMC,2011 GMC Canyon,185,40
Infiniti,2010 Infiniti G37 Convertible,325,42
Infiniti,2010 Infiniti G37 Convertible,325,40
Honda,2010 Honda Pilot,250,40
Honda,2010 Honda Pilot,250,38
Honda,2010 Honda Pilot,250,40
Honda,2010 Honda Pilot,250,40
Honda,2010 Honda Pilot,250,38
Honda,2010 Honda Pilot,250,40
Honda,2010 Honda Pilot,250,38
Toyota,2012 Toyota Yaris 5-Door Liftback,106,65
Toyota,2012 Toyota Yaris 5-Door Liftback,106,65
Toyota,2012 Toyota Yaris 5-Door Liftback,106,68
Toyota,2012 Toyota Yaris 5-Door Liftback,106,65
Toyota,2012 Toyota Highlander,187,45
Toyota,2012 Toyota Highlander,270,42
Toyota,2012 Toyota Highlander,270,39
Toyota,2012 Toyota Highlander,187,45
Toyota,2012 Toyota Highlander,270,42
Toyota,2012 Toyota Highlander,270,39
Toyota,2012 Toyota Highlander,270,42
Toyota,2012 Toyota Highlander,270,39
Dodge,2010 Dodge Grand Caravan,251,42
Dodge,2010 Dodge Grand Caravan,197,39
Dodge,2010 Dodge Grand Caravan,175,41
Dodge,2010 Dodge Grand Caravan,175,41
Dodge,2010 Dodge Grand Caravan,197,39
Jeep,2010 Jeep Compass,158,52
Jeep,2010 Jeep Compass,172,51
Jeep,2010 Jeep Compass,172,51
Jeep,2010 Jeep Compass,158,52
Jeep,2010 Jeep Compass,172,51
Jeep,2010 Jeep Compass,172,51
Jeep,2011 Chevrolet Equinox,182,49
Jeep,2010 Jeep Compass,172,51
Dodge,2011 Dodge Journey,173,45
Dodge,2011 Dodge Journey,280,40
Dodge,2011 Dodge Journey,280,40
Dodge,2011 Dodge Journey,280,40
Infiniti,2011 Infiniti G37 Convertible,325,42
Infiniti,2011 Infiniti G37 Convertible,325,40
Infiniti,2010 Infiniti G37 Sedan,328,46
Infiniti,2010 Infiniti G37 Sedan,328,46
Infiniti,2010 Infiniti G37 Sedan,328,43
Infiniti,2010 Infiniti G37 Sedan,328,42
BMW,2010 BMW 6 Series Coup,360,37
Infiniti,2011 Infiniti G37 Sedan,328,46
Infiniti,2011 Infiniti G37 Sedan,328,43
Infiniti,2011 Infiniti G37 Sedan,328,42
BMW,2009 BMW 7 Series,400,37
BMW,2009 BMW 7 Series,400,35
BMW,2010 BMW 7 Series,400,34
BMW,2010 BMW 7 Series,400,34
BMW,2010 BMW 7 Series,535,32
BMW,2010 BMW 7 Series,400,35
BMW,2010 BMW 7 Series,400,37
Chevrolet,2010 Chevrolet Equinox,182,54
Chevrolet,2010 Chevrolet Equinox,182,49
Chevrolet,2010 Chevrolet Equinox,182,54
Chevrolet,2010 Chevrolet Equinox,182,54
Chevrolet,2010 Chevrolet Equinox,182,49
Chevrolet,2010 Chevrolet Equinox,182,54
Chevrolet,2010 Chevrolet Equinox,182,49
Chevrolet,2010 Chevrolet Equinox,182,49
BMW,2011 BMW 7 Series,400,34
BMW,2011 BMW 7 Series,535,32
BMW,2011 BMW 7 Series,400,36
BMW,2011 BMW 7 Series,400,34
BMW,2011 BMW 7 Series,400,37
BMW,2011 BMW 7 Series,315,42
BMW,2011 BMW 7 Series,315,42
Mercedes,2011 BMW 7 Series,400,34
Dodge,2010 Dodge Journey,173,44
Dodge,2010 Dodge Journey,235,38
Dodge,2010 Dodge Journey,235,38
Dodge,2010 Dodge Journey,235,38
Dodge,2010 Dodge Journey,235,40
Dodge,2010 Dodge Journey,235,40
Dodge,2010 Dodge Journey,235,40
BMW,2011 BMW ActiveHybrid 7 Sedan,455,41
BMW,2011 BMW ActiveHybrid 7 Sedan,455,41
Dodge,2011 Dodge Nitro,260,37
Dodge,2011 Dodge Nitro,260,37
Dodge,2011 Dodge Nitro,260,37
Dodge,2011 Dodge Nitro,260,36
Dodge,2011 Dodge Nitro,260,37
Dodge,2011 BMW ActiveHybrid 7 Sedan,455,41
Chevrolet,2011 Dodge Nitro,260,36
BMW,2011 BMW ALPINA B7 Sedan,500,34
BMW,2011 BMW ALPINA B7 Sedan,500,36
BMW,2011 BMW ALPINA B7 Sedan,500,36
BMW,2011 BMW ALPINA B7 Sedan,500,34
Lexus,2010 Lexus ES,272,46
Dodge,2010 Dodge Nitro,210,38
Dodge,2010 Dodge Nitro,210,38
Dodge,2010 Dodge Nitro,260,37
Dodge,2010 Dodge Nitro,210,36
Dodge,2010 Dodge Nitro,210,38
Dodge,2010 Dodge Nitro,210,36
Dodge,2010 Dodge Nitro,260,37
Dodge,2010 Dodge Nitro,210,36
Dodge,2010 Dodge Nitro,260,36
Dodge,2010 Dodge Nitro,260,36
Chevrolet,2012 Chevrolet Express,195,35
Chevrolet,2012 Chevrolet Express,310,31
Chevrolet,2012 Chevrolet Express,310,30
Infiniti,2011 Infiniti G37 Coupe,330,46
Infiniti,2011 Infiniti G37 Coupe,330,46
Infiniti,2011 Infiniti G37 Coupe,330,43
Infiniti,2011 Infiniti G37 Coupe,330,42
Infiniti,2011 Infiniti IPL G Coupe,348,42
GMC,2011 GMC Terrain,182,54
GMC,2011 GMC Terrain,182,49
GMC,2011 GMC Terrain,182,54
GMC,2011 GMC Terrain,182,49
GMC,2011 GMC Terrain,264,30
GMC,2011 GMC Terrain,264,38
GMC,2011 GMC Terrain,182,54
GMC,2011 GMC Terrain,182,49
GMC,2011 GMC Terrain,264,30
GMC,2011 GMC Terrain,264,38
GMC,2011 GMC Terrain,182,54
GMC,2011 GMC Terrain,182,49
GMC,2011 GMC Terrain,182,49
GMC,2011 GMC Terrain,264,41
Dodge,2011 Dodge Nitro,260,37
Dodge,2011 Dodge Nitro,260,37
GMC,2011 GMC Yukon,320,27
GMC,2011 GMC Yukon,320,36
GMC,2011 GMC Yukon,403,32
GMC,2011 GMC Yukon,320,27
GMC,2011 GMC Yukon,320,27
GMC,2011 GMC Yukon,403,31
Porsche,2010 Porsche 911 Coupe,345,43
Porsche,2010 Porsche 911 Coupe,385,43
Porsche,2010 Porsche 911 Coupe,500,40
Porsche,2010 Porsche 911 Coupe,345,43
Porsche,2010 Porsche 911 Coupe,385,43
Porsche,2010 Porsche 911 Coupe,385,43
Porsche,2010 Porsche 911 Coupe,345,43
GMC,2010 GMC Yukon,320,36
GMC,2010 GMC Yukon,320,27
GMC,2010 GMC Yukon,403,32
GMC,2010 GMC Yukon,320,36
GMC,2010 GMC Yukon,320,36
GMC,2010 GMC Yukon,403,25
Infiniti,2010 Infiniti G37 Coupe,330,46
Infiniti,2010 Infiniti G37 Coupe,330,46
Infiniti,2010 Infiniti G37 Coupe,330,43
Infiniti,2010 Infiniti G37 Coupe,330,42
GMC,2011 GMC Yukon XL,320,36
GMC,2011 GMC Yukon XL,320,36
GMC,2011 GMC Yukon XL,352,26
GMC,2011 GMC Yukon XL,352,25
GMC,2011 GMC Yukon XL,320,36
GMC,2011 GMC Yukon XL,320,36
GMC,2011 GMC Yukon XL,352,26
GMC,2011 GMC Yukon XL,352,25
GMC,2011 GMC Yukon XL,403,32
GMC,2011 GMC Yukon XL,403,31
Infiniti,2011 Infiniti IPL G Coupe,348,46
GMC,2010 GMC Yukon XL,320,27
GMC,2010 GMC Yukon XL,320,27
GMC,2010 GMC Yukon XL,352,26
GMC,2010 GMC Yukon XL,352,25
GMC,2010 GMC Yukon XL,320,36
GMC,2010 GMC Yukon XL,320,27
GMC,2010 GMC Yukon XL,352,26
GMC,2010 GMC Yukon XL,352,25
GMC,2010 GMC Yukon XL,403,34
GMC,2010 GMC Yukon XL,403,25
Infiniti,2010 Infiniti QX56,320,30
Infiniti,2010 Infiniti QX56,320,29
Infiniti,2011 Infiniti QX56,400,34
Infiniti,2011 Infiniti QX56,400,34
Acura,2010 Acura MDX,300,37
Acura,2011 Acura MDX,300,37
Acura,2010 Acura RDX,240,43
Acura,2010 Acura RDX,240,39
Acura,2011 Acura RDX,240,43
Acura,2011 Acura RDX,240,39
BMW,2010 BMW M3 Convertible,414,33
Acura,2010 Acura ZDX,300,39
Acura,2011 Acura ZDX,300,39
BMW,2011 BMW M3 Convertible,414,33
Acura,2010 Acura RL,300,38
Acura,2011 Acura RL,300,41
Acura,2010 Acura TL,280,44
Acura,2010 Acura TL,305,42
Acura,2010 Acura TL,305,42
BMW,2010 BMW M3 Coup,414,34
BMW,2011 BMW M3 Coup,414,34
Acura,2011 Acura TL,280,44
Acura,2011 Acura TL,305,42
Acura,2011 Acura TL,305,42
BMW,2010 BMW M3 Sedan,414,34
BMW,2011 BMW M3 Sedan,414,34
Chevrolet,2011 Chevrolet Express,324,27
Chevrolet,2011 Chevrolet Express,195,35
Chevrolet,2011 Chevrolet Express,310,31
Chevrolet,2011 Chevrolet Express,310,23
Chevrolet,2011 Chevrolet Express,280,28
Chevrolet,2011 Chevrolet Express,324,27
Chevrolet,2011 Chevrolet Express,280,20
Nissan,2012 Nissan Sentra,135,55
Acura,2010 Acura TSX,201,51
Acura,2010 Acura TSX,201,48
Acura,2010 Acura TSX,280,45
Nissan,2011 Nissan Sentra,135,55
Acura,2011 Acura TSX,201,53
Acura,2011 Acura TSX,201,50
Acura,2011 Acura TSX,280,47
Acura,2011 Acura TSX Sport Wagon,201,52
Chevrolet,2010 Chevrolet Express,195,35
Chevrolet,2010 Chevrolet Express,310,23
Chevrolet,2010 Chevrolet Express,310,23
GMC,2011 GMC Yukon Hybrid,332,43
GMC,2011 GMC Yukon Hybrid,332,43
GMC,2011 GMC Yukon Hybrid,332,43
GMC,2011 GMC Yukon Hybrid,332,43
GMC,2010 GMC Yukon Hybrid,332,43
GMC,2010 GMC Yukon Hybrid,332,43
GMC,2010 GMC Yukon Hybrid,332,43
